ranking_title	ranking_version	country_name	country_rank	country_score
Positive Peace Index	2020	Namibia	69	3.081
Positive Peace Index	2020	Nepal	126	3.698
Positive Peace Index	2020	Netherlands	6	1.362
Positive Peace Index	2020	New Zealand	11	1.451
Positive Peace Index	2020	Nicaragua	109	3.574
Positive Peace Index	2020	Niger	133	3.766
Positive Peace Index	2020	Nigeria	135	3.836
Positive Peace Index	2020	North Korea	149	4.064
Positive Peace Index	2020	Norway	4	1.274
Positive Peace Index	2020	Oman	55	2.866
Positive Peace Index	2020	Pakistan	130	3.736
Positive Peace Index	2020	Palestinian Territories	106	3.556
Positive Peace Index	2020	Panama	50	2.718
Positive Peace Index	2020	Papua New Guinea	127	3.713
Positive Peace Index	2020	Paraguay	89	3.241
Positive Peace Index	2020	Peru	66	3.004
Positive Peace Index	2020	Philippines	97	3.405
Positive Peace Index	2020	Poland	31	2.141
Positive Peace Index	2020	Portugal	20	1.698
Positive Peace Index	2020	Qatar	49	2.693
Positive Peace Index	2020	Romania	41	2.527
Positive Peace Index	2020	Russia	71	3.088
Positive Peace Index	2020	Rwanda	115	3.612
Positive Peace Index	2020	Saudi Arabia	79	3.158
Positive Peace Index	2020	Senegal	78	3.156
Positive Peace Index	2020	Serbia	61	2.958
Positive Peace Index	2020	Sierra Leone	110	3.576
Positive Peace Index	2020	Singapore	14	1.561
Positive Peace Index	2020	Slovakia	33	2.18
Positive Peace Index	2020	Slovenia	22	1.859
Positive Peace Index	2020	Somalia	163	4.59
Positive Peace Index	2020	South Africa	58	2.925
Positive Peace Index	2020	South Korea	19	1.694
Positive Peace Index	2020	South Sudan	162	4.553
Positive Peace Index	2020	Spain	21	1.833
Positive Peace Index	2020	Sri Lanka	95	3.322
Positive Peace Index	2020	Sudan	155	4.214
Positive Peace Index	2020	Swaziland	122	3.657
Positive Peace Index	2020	Sweden	1	1.228
Positive Peace Index	2020	Switzerland	5	1.279
Positive Peace Index	2020	Syria	157	4.304
Positive Peace Index	2020	Taiwan	27	2
Positive Peace Index	2020	Tajikistan	143	3.96
Positive Peace Index	2020	Tanzania	102	3.503
Positive Peace Index	2020	Thailand	60	2.937
Positive Peace Index	2020	Timor-Leste	111	3.592
Positive Peace Index	2020	Togo	119	3.642
Positive Peace Index	2020	Trinidad & Tobago	47	2.682
Positive Peace Index	2020	Tunisia	54	2.865
Positive Peace Index	2020	Turkey	88	3.231
Positive Peace Index	2020	Turkmenistan	140	3.889
Positive Peace Index	2020	Uganda	138	3.845
Positive Peace Index	2020	Ukraine	74	3.111
Positive Peace Index	2020	United Arab Emirates	37	2.297
Positive Peace Index	2020	United Kingdom	18	1.693
Positive Peace Index	2020	United States	24	1.949
Positive Peace Index	2020	Uruguay	29	2.083
Positive Peace Index	2020	Uzbekistan	100	3.467
Positive Peace Index	2020	Venezuela	147	4.01
Positive Peace Index	2020	Vietnam	70	3.083
Positive Peace Index	2020	Yemen	161	4.542
Positive Peace Index	2020	Zambia	112	3.594
Positive Peace Index	2020	Zimbabwe	144	3.98
Resilience Index	2021	Afghanistan	172	2.67
Resilience Index	2021	Albania	87	5.04
Resilience Index	2021	Algeria	104	4.63
Resilience Index	2021	Andorra	10	7.75
Resilience Index	2021	Angola	114	4.42
Resilience Index	2021	Antigua and Barbuda	118	4.33
Resilience Index	2021	Argentina	31	6.33
Resilience Index	2021	Armenia	43	5.71
Resilience Index	2021	Australia	6	7.96
Resilience Index	2021	Austria	18	7.42
Resilience Index	2021	Azerbaijan	128	4.08
Resilience Index	2021	Bahamas	76	5.21
Resilience Index	2021	Bahrain	55	5.54
Resilience Index	2021	Bangladesh	126	4.13
Resilience Index	2021	Barbados	43	5.71
Resilience Index	2021	Belarus	142	3.79
Resilience Index	2021	Belgium	25	7
Resilience Index	2021	Belize	167	3.13
Resilience Index	2021	Benin	151	3.54
Resilience Index	2021	Bhutan	106	4.58
Resilience Index	2021	Bolivia	95	4.88
Resilience Index	2021	Bosnia and Herzegovina	138	3.92
Resilience Index	2021	Botswana	49	5.63
Resilience Index	2021	Brazil	87	5.04
Resilience Index	2021	Brunei	106	4.58
Resilience Index	2021	Bulgaria	71	5.29
Resilience Index	2021	Burkina Faso	150	3.63
Resilience Index	2021	Burundi	185	2.08
Resilience Index	2021	Cabo Verde	31	6.33
Resilience Index	2021	Cambodia	138	3.92
Resilience Index	2021	Cameroon	167	3.13
Resilience Index	2021	Canada	22	7.25
Resilience Index	2021	Central African Republic	188	1.92
Resilience Index	2021	Chad	175	2.46
Resilience Index	2021	Chile	30	6.42
Resilience Index	2021	China	60	5.46
Resilience Index	2021	Colombia	40	5.83
Resilience Index	2021	Comoros	178	2.38
Resilience Index	2021	Congo, Dem. Rep.	181	2.29
Resilience Index	2021	Congo, Rep.	161	3.25
Resilience Index	2021	Costa Rica	57	5.5
Resilience Index	2021	Croatia	51	5.58
Resilience Index	2021	Cuba	63	5.38
Resilience Index	2021	Cyprus	114	4.42
Resilience Index	2021	Czech Republic	34	6.25
Resilience Index	2021	Côte d'Ivoire	114	4.42
Resilience Index	2021	Denmark	4	8.21
Resilience Index	2021	Djibouti	111	4.5
Resilience Index	2021	Dominica	84	5.08
Resilience Index	2021	Dominican Republic	99	4.67
Resilience Index	2021	Ecuador	43	5.71
Resilience Index	2021	Egypt	129	4.04
Resilience Index	2021	El Salvador	145	3.71
Resilience Index	2021	Equatorial Guinea	183	2.17
Resilience Index	2021	Eritrea	180	2.33
Resilience Index	2021	Estonia	9	7.83
Resilience Index	2021	Eswatini	161	3.25
Resilience Index	2021	Ethiopia	63	5.38
Resilience Index	2021	Fiji	72	5.25
Resilience Index	2021	Finland	1	8.42
Resilience Index	2021	France	26	6.83
Resilience Index	2021	Gabon	164	3.17
Resilience Index	2021	Gambia	90	5
Resilience Index	2021	Georgia	43	5.71
Resilience Index	2021	Germany	13	7.67
Resilience Index	2021	Ghana	63	5.38
Resilience Index	2021	Greece	72	5.25
Resilience Index	2021	Grenada	99	4.67
Resilience Index	2021	Guatemala	114	4.42
Resilience Index	2021	Guinea	171	2.83
Resilience Index	2021	Guinea-Bissau	177	2.42
Resilience Index	2021	Guyana	122	4.29
Resilience Index	2021	Haiti	172	2.67
Resilience Index	2021	Honduras	138	3.92
Resilience Index	2021	Hungary	84	5.08
Resilience Index	2021	Iceland	5	8.04
Resilience Index	2021	India	72	5.25
Resilience Index	2021	Indonesia	118	4.33
Resilience Index	2021	Iran	153	3.5
Resilience Index	2021	Iraq	142	3.79
Resilience Index	2021	Ireland	21	7.38
Resilience Index	2021	Israel	38	6
Resilience Index	2021	Italy	33	6.29
Resilience Index	2021	Jamaica	60	5.46
Resilience Index	2021	Japan	16	7.46
Resilience Index	2021	Jordan	39	5.92
Resilience Index	2021	Kazakhstan	98	4.71
Resilience Index	2021	Kenya	76	5.21
Resilience Index	2021	Kiribati	118	4.33
Resilience Index	2021	Korea, DPR	187	1.96
Resilience Index	2021	Korea, Rep.	14	7.54
Resilience Index	2021	Kuwait	55	5.54
Resilience Index	2021	Kyrgyzstan	125	4.17
Resilience Index	2021	Laos	155	3.42
Resilience Index	2021	Latvia	18	7.42
Resilience Index	2021	Lebanon	133	4
Resilience Index	2021	Lesotho	148	3.67
Resilience Index	2021	Liberia	164	3.17
Resilience Index	2021	Libya	193	1.54
Resilience Index	2021	Liechtenstein	1	8.42
Resilience Index	2021	Lithuania	23	7.21
Resilience Index	2021	Luxembourg	15	7.5
Resilience Index	2021	Madagascar	158	3.38
Resilience Index	2021	Malawi	122	4.29
Resilience Index	2021	Malaysia	40	5.83
Resilience Index	2021	Maldives	141	3.88
Resilience Index	2021	Mali	178	2.38
Resilience Index	2021	Malta	82	5.17
Resilience Index	2021	Marshall Islands	87	5.04
Resilience Index	2021	Mauritania	169	3.08
Resilience Index	2021	Mauritius	47	5.67
Resilience Index	2021	Mexico	112	4.46
Resilience Index	2021	Micronesia (Federated States of)	68	5.33
Resilience Index	2021	Moldova	145	3.71
Resilience Index	2021	Monaco	63	5.38
Resilience Index	2021	Mongolia	84	5.08
Resilience Index	2021	Montenegro	112	4.46
Resilience Index	2021	Morocco	104	4.63
Resilience Index	2021	Mozambique	160	3.29
Resilience Index	2021	Myanmar	155	3.42
Resilience Index	2021	Namibia	92	4.96
Resilience Index	2021	Nauru	99	4.67
Resilience Index	2021	Nepal	145	3.71
Resilience Index	2021	Netherlands	18	7.42
Resilience Index	2021	New Zealand	3	8.38
Resilience Index	2021	Nicaragua	175	2.46
Resilience Index	2021	Niger	163	3.21
Resilience Index	2021	Nigeria	57	5.5
Resilience Index	2021	North Macedonia	76	5.21
Resilience Index	2021	Norway	7	7.92
Resilience Index	2021	Oman	72	5.25
Resilience Index	2021	Pakistan	133	4
Resilience Index	2021	Palau	110	4.54
Resilience Index	2021	Panama	96	4.83
Resilience Index	2021	Papua New Guinea	155	3.42
Resilience Index	2021	Paraguay	158	3.38
Resilience Index	2021	Peru	106	4.58
Resilience Index	2021	Philippines	126	4.13
Resilience Index	2021	Poland	35	6.13
Resilience Index	2021	Portugal	29	6.46
Resilience Index	2021	Qatar	51	5.58
Resilience Index	2021	Romania	51	5.58
Resilience Index	2021	Russia	129	4.04
Resilience Index	2021	Rwanda	57	5.5
Resilience Index	2021	Samoa	47	5.67
Resilience Index	2021	San Marino	83	5.13
Resilience Index	2021	Saudi Arabia	122	4.29
Resilience Index	2021	Senegal	51	5.58
Resilience Index	2021	Serbia	93	4.92
Resilience Index	2021	Seychelles	106	4.58
Resilience Index	2021	Sierra Leone	154	3.46
Resilience Index	2021	Singapore	12	7.71
Resilience Index	2021	Slovakia	63	5.38
Resilience Index	2021	Slovenia	36	6.08
Resilience Index	2021	Solomon Islands	76	5.21
Resilience Index	2021	Somalia	192	1.67
Resilience Index	2021	South Africa	42	5.79
Resilience Index	2021	South Sudan	191	1.83
Resilience Index	2021	Spain	27	6.63
Resilience Index	2021	Sri Lanka	129	4.04
Resilience Index	2021	St. Kitts and Nevis	90	5
Resilience Index	2021	St. Lucia	49	5.63
Resilience Index	2021	St. Vincent and the Grenadines	60	5.46
Resilience Index	2021	Sudan	170	2.96
Resilience Index	2021	Suriname	182	2.25
Resilience Index	2021	Sweden	16	7.46
Resilience Index	2021	Switzerland	24	7.13
Resilience Index	2021	Syria	190	1.88
Resilience Index	2021	São Tomé and Príncipe	93	4.92
Resilience Index	2021	Tajikistan	172	2.67
Resilience Index	2021	Tanzania	129	4.04
Resilience Index	2021	Thailand	99	4.67
Resilience Index	2021	Timor-Leste	148	3.67
Resilience Index	2021	Togo	133	4
Resilience Index	2021	Tonga	76	5.21
Resilience Index	2021	Trinidad and Tobago	76	5.21
Resilience Index	2021	Tunisia	96	4.83
Resilience Index	2021	Turkey	151	3.54
Resilience Index	2021	Turkmenistan	183	2.17
Resilience Index	2021	Tuvalu	37	6.04
Resilience Index	2021	Uganda	137	3.96
Resilience Index	2021	Ukraine	133	4
Resilience Index	2021	United Arab Emirates	68	5.33
Resilience Index	2021	United Kingdom	8	7.88
Resilience Index	2021	United States	28	6.58
Resilience Index	2021	Uruguay	10	7.75
Resilience Index	2021	Uzbekistan	142	3.79
Resilience Index	2021	Vanuatu	68	5.33
Resilience Index	2021	Venezuela	188	1.92
Resilience Index	2021	Vietnam	99	4.67
Resilience Index	2021	Yemen	186	2
Resilience Index	2021	Zambia	118	4.33
Resilience Index	2021	Zimbabwe	164	3.17
Social Progress Index	2022	Afghanistan	164	37.34
Social Progress Index	2022	Albania	53	74.12
Social Progress Index	2022	Algeria	95	65.59
Social Progress Index	2022	Angola	153	46.87
Social Progress Index	2022	Argentina	41	78.64
Social Progress Index	2022	Armenia	48	74.78
Social Progress Index	2022	Australia	12	87.83
Social Progress Index	2022	Austria	11	88.05
Social Progress Index	2022	Azerbaijan	103	63.26
Social Progress Index	2022	Bahrain	92	66.09
Social Progress Index	2022	Bangladesh	119	56.06
Social Progress Index	2022	Barbados	40	79.6
Social Progress Index	2022	Belarus	61	71.49
Social Progress Index	2022	Belgium	16	87.22
Social Progress Index	2022	Benin	122	55.59
Social Progress Index	2022	Bhutan	78	68.05
Social Progress Index	2022	Bolivia	85	67.15
Social Progress Index	2022	Bosnia and Herzegovina	63	71.23
Social Progress Index	2022	Botswana	93	65.89
Social Progress Index	2022	Brazil	62	71.26
Social Progress Index	2022	Bulgaria	44	76.81
Social Progress Index	2022	Burkina Faso	142	49.83
Social Progress Index	2022	Burundi	160	42.91
Social Progress Index	2022	Cabo Verde	75	69.01
Social Progress Index	2022	Cambodia	121	55.71
Social Progress Index	2022	Cameroon	138	51.4
Social Progress Index	2022	Canada	10	88.17
Social Progress Index	2022	Central African Republic	168	32.39
Social Progress Index	2022	Chad	167	34.69
Social Progress Index	2022	Chile	36	80.78
Social Progress Index	2022	China	94	65.74
Social Progress Index	2022	Colombia	70	69.83
Social Progress Index	2022	Comoros	133	52.11
Social Progress Index	2022	Congo, Democratic Republic of	161	42.7
Social Progress Index	2022	Congo, Republic of	149	47.54
Social Progress Index	2022	Costa Rica	37	80.65
Social Progress Index	2022	Croatia	34	82.32
Social Progress Index	2022	Cyprus	30	83.18
Social Progress Index	2022	Czechia	23	85.19
Social Progress Index	2022	Côte d'Ivoire	127	54.01
Social Progress Index	2022	Denmark	2	90.54
Social Progress Index	2022	Djibouti	143	49.39
Social Progress Index	2022	Dominican Republic	73	69.76
Social Progress Index	2022	Ecuador	60	71.75
Social Progress Index	2022	Egypt	113	58.73
Social Progress Index	2022	El Salvador	99	64.42
Social Progress Index	2022	Equatorial Guinea	156	46.58
Social Progress Index	2022	Eritrea	166	34.85
Social Progress Index	2022	Estonia	18	86.16
Social Progress Index	2022	Eswatini	145	49.19
Social Progress Index	2022	Ethiopia	150	47.43
Social Progress Index	2022	Fiji	86	67.02
Social Progress Index	2022	Finland	3	90.46
Social Progress Index	2022	France	20	86.07
Social Progress Index	2022	Gabon	105	62.18
Social Progress Index	2022	Gambia, The	124	54.68
Social Progress Index	2022	Georgia	50	74.43
Social Progress Index	2022	Germany	8	88.72
Social Progress Index	2022	Ghana	98	64.8
Social Progress Index	2022	Greece	33	82.44
Social Progress Index	2022	Guatemala	109	60.21
Social Progress Index	2022	Guinea	162	42.41
Social Progress Index	2022	Guinea-Bissau	154	46.65
Social Progress Index	2022	Guyana	96	65.54
Social Progress Index	2022	Haiti	157	45.42
Social Progress Index	2022	Honduras	107	61.17
Social Progress Index	2022	Hungary	42	78.21
Social Progress Index	2022	Iceland	5	89.54
Social Progress Index	2022	India	110	60.19
Social Progress Index	2022	Indonesia	87	66.67
Social Progress Index	2022	Iran	102	63.72
Social Progress Index	2022	Iraq	117	56.82
Social Progress Index	2022	Ireland	13	87.69
Social Progress Index	2022	Israel	31	83.17
Social Progress Index	2022	Italy	22	85.23
Social Progress Index	2022	Jamaica	57	73.48
Social Progress Index	2022	Japan	9	88.19
Social Progress Index	2022	Jordan	82	67.32
Social Progress Index	2022	Kazakhstan	65	71.21
Social Progress Index	2022	Kenya	115	57.96
Social Progress Index	2022	Korea, Republic of	17	86.47
Social Progress Index	2022	Kuwait	55	74.06
Social Progress Index	2022	Kyrgyzstan	83	67.23
Social Progress Index	2022	Laos	140	51.17
Social Progress Index	2022	Latvia	32	82.46
Social Progress Index	2022	Lebanon	89	66.48
Social Progress Index	2022	Lesotho	129	52.9
Social Progress Index	2022	Liberia	146	49.03
Social Progress Index	2022	Libya	126	54.28
Social Progress Index	2022	Lithuania	29	83.71
Social Progress Index	2022	Luxembourg	14	87.48
Social Progress Index	2022	Madagascar	151	47.07
Social Progress Index	2022	Malawi	125	54.29
Social Progress Index	2022	Malaysia	54	74.08
Social Progress Index	2022	Maldives	79	68.02
Social Progress Index	2022	Mali	152	46.93
Social Progress Index	2022	Malta	26	84.52
Social Progress Index	2022	Mauritania	155	46.6
Social Progress Index	2022	Mauritius	47	75.44
Social Progress Index	2022	Mexico	66	70.84
Social Progress Index	2022	Moldova	51	74.19
Social Progress Index	2022	Mongolia	84	67.21
Social Progress Index	2022	Montenegro	49	74.64
Social Progress Index	2022	Morocco	100	64.04
Social Progress Index	2022	Mozambique	147	48.27
Social Progress Index	2022	Myanmar	137	51.46
Social Progress Index	2022	Namibia	106	62
Social Progress Index	2022	Nepal	111	59.39
Social Progress Index	2022	Netherlands	7	88.97
Social Progress Index	2022	New Zealand	15	87.26
Social Progress Index	2022	Nicaragua	108	60.23
Social Progress Index	2022	Niger	159	43.14
Social Progress Index	2022	Nigeria	128	52.97
Social Progress Index	2022	Norway	1	90.74
Social Progress Index	2022	Oman	80	67.7
Social Progress Index	2022	Pakistan	139	51.32
Social Progress Index	2022	Panama	56	74.02
Social Progress Index	2022	Papua New Guinea	148	48.12
Social Progress Index	2022	Paraguay	76	68.96
Social Progress Index	2022	Peru	67	70.7
Social Progress Index	2022	Philippines	81	67.46
Social Progress Index	2022	Poland	39	80.17
Social Progress Index	2022	Portugal	24	84.75
Social Progress Index	2022	Qatar	90	66.47
Social Progress Index	2022	Republic of North Macedonia	58	72.74
Social Progress Index	2022	Romania	43	76.89
Social Progress Index	2022	Russia	59	71.99
Social Progress Index	2022	Rwanda	131	52.18
Social Progress Index	2022	Sao Tome and Principe	104	62.49
Social Progress Index	2022	Saudi Arabia	101	63.89
Social Progress Index	2022	Senegal	116	57.7
Social Progress Index	2022	Serbia	45	75.8
Social Progress Index	2022	Sierra Leone	141	50.48
Social Progress Index	2022	Singapore	28	83.76
Social Progress Index	2022	Slovakia	35	81.29
Social Progress Index	2022	Slovenia	27	84.19
Social Progress Index	2022	Solomon Islands	130	52.4
Social Progress Index	2022	Somalia	165	35.85
Social Progress Index	2022	South Africa	69	69.95
Social Progress Index	2022	South Sudan	169	30.65
Social Progress Index	2022	Spain	21	85.35
Social Progress Index	2022	Sri Lanka	74	69.22
Social Progress Index	2022	Sudan	158	45.41
Social Progress Index	2022	Suriname	64	71.22
Social Progress Index	2022	Sweden	6	89.42
Social Progress Index	2022	Switzerland	4	90.26
Social Progress Index	2022	Syria	135	51.98
Social Progress Index	2022	Tajikistan	120	56.05
Social Progress Index	2022	Tanzania	123	54.87
Social Progress Index	2022	Thailand	71	69.8
Social Progress Index	2022	Timor-Leste	112	58.92
Social Progress Index	2022	Togo	136	51.58
Social Progress Index	2022	Trinidad and Tobago	46	75.58
Social Progress Index	2022	Tunisia	72	69.77
Social Progress Index	2022	Turkey	88	66.59
Social Progress Index	2022	Turkmenistan	118	56.75
Social Progress Index	2022	Uganda	144	49.34
Social Progress Index	2022	Ukraine	52	74.17
Social Progress Index	2022	United Arab Emirates	67	70.7
Social Progress Index	2022	United Kingdom	19	86.13
Social Progress Index	2022	United States	25	84.65
Social Progress Index	2022	Uruguay	38	80.27
Social Progress Index	2022	Uzbekistan	91	66.12
Social Progress Index	2022	Venezuela	114	58.62
Social Progress Index	2022	Vietnam	77	68.18
Social Progress Index	2022	West Bank and Gaza	97	65.19
Social Progress Index	2022	Yemen	163	39.08
Social Progress Index	2022	Zambia	134	52.07
Social Progress Index	2022	Zimbabwe	132	52.17
World Happiness Report	2023	Afghanistan	137	1.859
World Happiness Report	2023	Albania	83	5.277
World Happiness Report	2023	Algeria	81	5.329
World Happiness Report	2023	Argentina	52	6.024
World Happiness Report	2023	Armenia	79	5.342
World Happiness Report	2023	Australia	12	7.095
World Happiness Report	2023	Austria	11	7.097
World Happiness Report	2023	Bahrain	42	6.173
World Happiness Report	2023	Bangladesh	118	4.282
World Happiness Report	2023	Belgium	17	6.859
World Happiness Report	2023	Benin	116	4.374
World Happiness Report	2023	Bolivia	69	5.684
World Happiness Report	2023	Bosnia and Herzegovina	71	5.633
World Happiness Report	2023	Botswana	132	3.435
World Happiness Report	2023	Brazil	49	6.125
World Happiness Report	2023	Bulgaria	77	5.466
World Happiness Report	2023	Burkina Faso	104	4.638
World Happiness Report	2023	Cambodia	115	4.393
World Happiness Report	2023	Cameroon	96	4.973
World Happiness Report	2023	Canada	13	6.961
World Happiness Report	2023	Chad	114	4.397
World Happiness Report	2023	Chile	35	6.334
World Happiness Report	2023	China	64	5.818
World Happiness Report	2023	Colombia	72	5.63
World Happiness Report	2023	Comoros	130	3.545
World Happiness Report	2023	Congo (Brazzaville)	86	5.267
World Happiness Report	2023	Congo (Kinshasa)	133	3.207
World Happiness Report	2023	Costa Rica	23	6.609
World Happiness Report	2023	Croatia	48	6.125
World Happiness Report	2023	Cyprus	46	6.13
World Happiness Report	2023	Czechia	18	6.845
World Happiness Report	2023	Denmark	2	7.586
World Happiness Report	2023	Dominican Republic	73	5.569
World Happiness Report	2023	Ecuador	74	5.559
World Happiness Report	2023	Egypt	121	4.17
World Happiness Report	2023	El Salvador	50	6.122
World Happiness Report	2023	Estonia	31	6.455
World Happiness Report	2023	Ethiopia	124	4.091
World Happiness Report	2023	Finland	1	7.804
World Happiness Report	2023	France	21	6.661
World Happiness Report	2023	Gabon	94	5.035
World Happiness Report	2023	Gambia	119	4.279
World Happiness Report	2023	Georgia	90	5.109
World Happiness Report	2023	Germany	16	6.892
World Happiness Report	2023	Ghana	107	4.605
World Happiness Report	2023	Greece	58	5.931
World Happiness Report	2023	Guatemala	43	6.15
World Happiness Report	2023	Guinea	91	5.072
World Happiness Report	2023	Honduras	53	6.023
World Happiness Report	2023	Hong Kong S.A.R. of China	82	5.308
World Happiness Report	2023	Hungary	51	6.041
World Happiness Report	2023	Iceland	3	7.53
World Happiness Report	2023	India	126	4.036
World Happiness Report	2023	Indonesia	84	5.277
World Happiness Report	2023	Iran	101	4.876
World Happiness Report	2023	Iraq	98	4.941
World Happiness Report	2023	Ireland	14	6.911
World Happiness Report	2023	Israel	4	7.473
World Happiness Report	2023	Italy	33	6.405
World Happiness Report	2023	Ivory Coast	93	5.053
World Happiness Report	2023	Jamaica	68	5.703
World Happiness Report	2023	Japan	47	6.129
World Happiness Report	2023	Jordan	123	4.12
World Happiness Report	2023	Kazakhstan	44	6.144
World Happiness Report	2023	Kenya	111	4.487
World Happiness Report	2023	Kosovo	34	6.368
World Happiness Report	2023	Kyrgyzstan	62	5.825
World Happiness Report	2023	Laos	89	5.111
World Happiness Report	2023	Latvia	41	6.213
World Happiness Report	2023	Lebanon	136	2.392
World Happiness Report	2023	Liberia	125	4.042
World Happiness Report	2023	Lithuania	20	6.763
World Happiness Report	2023	Luxembourg	9	7.228
World Happiness Report	2023	Madagascar	127	4.019
World Happiness Report	2023	Malawi	131	3.495
World Happiness Report	2023	Malaysia	55	6.012
World Happiness Report	2023	Mali	120	4.198
World Happiness Report	2023	Malta	37	6.3
World Happiness Report	2023	Mauritania	103	4.724
World Happiness Report	2023	Mauritius	59	5.902
World Happiness Report	2023	Mexico	36	6.33
World Happiness Report	2023	Moldova	63	5.819
World Happiness Report	2023	Mongolia	61	5.84
World Happiness Report	2023	Montenegro	67	5.722
World Happiness Report	2023	Morocco	100	4.903
World Happiness Report	2023	Mozambique	97	4.954
World Happiness Report	2023	Myanmar	117	4.372
World Happiness Report	2023	Namibia	105	4.631
World Happiness Report	2023	Nepal	78	5.36
World Happiness Report	2023	Netherlands	5	7.403
World Happiness Report	2023	New Zealand	10	7.123
World Happiness Report	2023	Nicaragua	40	6.259
World Happiness Report	2023	Niger	109	4.501
World Happiness Report	2023	Nigeria	95	4.981
World Happiness Report	2023	North Macedonia	87	5.254
World Happiness Report	2023	Norway	7	7.315
World Happiness Report	2023	Pakistan	108	4.555
World Happiness Report	2023	Panama	38	6.265
World Happiness Report	2023	Paraguay	66	5.738
World Happiness Report	2023	Peru	75	5.526
World Happiness Report	2023	Philippines	76	5.523
World Happiness Report	2023	Poland	39	6.26
World Happiness Report	2023	Portugal	56	5.968
World Happiness Report	2023	Romania	24	6.589
World Happiness Report	2023	Russia	70	5.661
World Happiness Report	2023	Saudi Arabia	30	6.463
World Happiness Report	2023	Senegal	102	4.855
World Happiness Report	2023	Serbia	45	6.144
World Happiness Report	2023	Sierra Leone	135	3.138
World Happiness Report	2023	Singapore	25	6.587
World Happiness Report	2023	Slovakia	29	6.469
World Happiness Report	2023	Slovenia	22	6.65
World Happiness Report	2023	South Africa	85	5.275
World Happiness Report	2023	South Korea	57	5.951
World Happiness Report	2023	Spain	32	6.436
World Happiness Report	2023	Sri Lanka	112	4.442
World Happiness Report	2023	State of Palestine	99	4.908
World Happiness Report	2023	Sweden	6	7.395
World Happiness Report	2023	Switzerland	8	7.24
World Happiness Report	2023	Taiwan Province of China	27	6.535
World Happiness Report	2023	Tajikistan	80	5.33
World Happiness Report	2023	Tanzania	129	3.694
World Happiness Report	2023	Thailand	60	5.843
World Happiness Report	2023	Togo	122	4.137
World Happiness Report	2023	Tunisia	110	4.497
World Happiness Report	2023	Turkiye	106	4.614
World Happiness Report	2023	Uganda	113	4.432
World Happiness Report	2023	Ukraine	92	5.071
World Happiness Report	2023	United Arab Emirates	26	6.571
World Happiness Report	2023	United Kingdom	19	6.796
World Happiness Report	2023	United States	15	6.894
World Happiness Report	2023	Uruguay	28	6.494
World Happiness Report	2023	Uzbekistan	54	6.014
World Happiness Report	2023	Venezuela	88	5.211
World Happiness Report	2023	Vietnam	65	5.763
World Happiness Report	2023	Zambia	128	3.982
World Happiness Report	2023	Zimbabwe	134	3.204
WorldRiskIndex	2022	Afghanistan	96	4.05
WorldRiskIndex	2022	Albania	112	4.98
WorldRiskIndex	2022	Algeria	136	9.58
WorldRiskIndex	2022	Andorra	1	0.26
WorldRiskIndex	2022	Angola	147	11.02
WorldRiskIndex	2022	Antigua and Barbuda	91	3.84
WorldRiskIndex	2022	Argentina	162	15.61
WorldRiskIndex	2022	Armenia	67	2.72
WorldRiskIndex	2022	Australia	172	21.36
WorldRiskIndex	2022	Austria	19	1.14
WorldRiskIndex	2022	Azerbaijan	51	2.2
WorldRiskIndex	2022	Bahamas	89	3.75
WorldRiskIndex	2022	Bahrain	10	0.95
WorldRiskIndex	2022	Bangladesh	185	27.9
WorldRiskIndex	2022	Barbados	41	2.06
WorldRiskIndex	2022	Belarus	8	0.83
WorldRiskIndex	2022	Belgium	99	4.16
WorldRiskIndex	2022	Belize	125	7.65
WorldRiskIndex	2022	Benin	33	1.61
WorldRiskIndex	2022	Bhutan	18	1.09
WorldRiskIndex	2022	Bolivia	76	3.07
WorldRiskIndex	2022	Bosnia and Herzegovina	59	2.51
WorldRiskIndex	2022	Botswana	30	1.44
WorldRiskIndex	2022	Brazil	151	12.15
WorldRiskIndex	2022	Brunei	29	1.34
WorldRiskIndex	2022	Bulgaria	48	2.15
WorldRiskIndex	2022	Burkina Faso	41	2.06
WorldRiskIndex	2022	Burundi	74	3.03
WorldRiskIndex	2022	Cambodia	129	8.42
WorldRiskIndex	2022	Cameroon	148	11.17
WorldRiskIndex	2022	Canada	169	18.99
WorldRiskIndex	2022	Cape Verde	23	1.27
WorldRiskIndex	2022	Central African Republic	84	3.34
WorldRiskIndex	2022	Chad	71	2.92
WorldRiskIndex	2022	Chile	155	13.84
WorldRiskIndex	2022	China	186	28.7
WorldRiskIndex	2022	Colombia	190	38.37
WorldRiskIndex	2022	Comoros	61	2.56
WorldRiskIndex	2022	Congo	108	4.85
WorldRiskIndex	2022	Costa Rica	157	14.2
WorldRiskIndex	2022	Croatia	109	4.86
WorldRiskIndex	2022	Cuba	127	7.97
WorldRiskIndex	2022	Cyprus	68	2.78
WorldRiskIndex	2022	Czechia	12	1
WorldRiskIndex	2022	DR Congo	138	9.65
WorldRiskIndex	2022	Denmark	16	1.03
WorldRiskIndex	2022	Djibouti	146	10.66
WorldRiskIndex	2022	Dominica	81	3.27
WorldRiskIndex	2022	Dominican Republic	154	13.23
WorldRiskIndex	2022	East Timor	127	7.97
WorldRiskIndex	2022	Ecuador	174	22.42
WorldRiskIndex	2022	Egypt	170	20.65
